Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2170442,"de_A10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782044",SRX1782044,"Gray Camp","Feb 08, 2017"
GSM2170443,"de_A11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782045",SRX1782045,"Gray Camp","Feb 08, 2017"
GSM2170444,"de_A2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782046",SRX1782046,"Gray Camp","Feb 08, 2017"
GSM2170445,"de_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782047",SRX1782047,"Gray Camp","Feb 08, 2017"
GSM2170446,"de_A5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782048",SRX1782048,"Gray Camp","Feb 08, 2017"
GSM2170447,"de_A7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782049",SRX1782049,"Gray Camp","Feb 08, 2017"
GSM2170448,"de_A8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782050",SRX1782050,"Gray Camp","Feb 08, 2017"
GSM2170449,"de_B11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782051",SRX1782051,"Gray Camp","Feb 08, 2017"
GSM2170450,"de_B1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782052",SRX1782052,"Gray Camp","Feb 08, 2017"
GSM2170451,"de_B2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782053",SRX1782053,"Gray Camp","Feb 08, 2017"
GSM2170452,"de_B3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782054",SRX1782054,"Gray Camp","Feb 08, 2017"
GSM2170453,"de_B4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782055",SRX1782055,"Gray Camp","Feb 08, 2017"
GSM2170454,"de_B7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782056",SRX1782056,"Gray Camp","Feb 08, 2017"
GSM2170455,"de_B8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782057",SRX1782057,"Gray Camp","Feb 08, 2017"
GSM2170456,"de_B9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782058",SRX1782058,"Gray Camp","Feb 08, 2017"
GSM2170457,"de_C10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782059",SRX1782059,"Gray Camp","Feb 08, 2017"
GSM2170458,"de_C12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782060",SRX1782060,"Gray Camp","Feb 08, 2017"
GSM2170459,"de_C1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782061",SRX1782061,"Gray Camp","Feb 08, 2017"
GSM2170460,"de_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782062",SRX1782062,"Gray Camp","Feb 08, 2017"
GSM2170461,"de_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782063",SRX1782063,"Gray Camp","Feb 08, 2017"
GSM2170462,"de_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782064",SRX1782064,"Gray Camp","Feb 08, 2017"
GSM2170463,"de_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782065",SRX1782065,"Gray Camp","Feb 08, 2017"
GSM2170464,"de_C9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782066",SRX1782066,"Gray Camp","Feb 08, 2017"
GSM2170465,"de_D11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782067",SRX1782067,"Gray Camp","Feb 08, 2017"
GSM2170466,"de_D12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782068",SRX1782068,"Gray Camp","Feb 08, 2017"
GSM2170467,"de_D2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782069",SRX1782069,"Gray Camp","Feb 08, 2017"
GSM2170468,"de_D3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782070",SRX1782070,"Gray Camp","Feb 08, 2017"
GSM2170469,"de_D4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782071",SRX1782071,"Gray Camp","Feb 08, 2017"
GSM2170470,"de_D5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782072",SRX1782072,"Gray Camp","Feb 08, 2017"
GSM2170471,"de_D6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782073",SRX1782073,"Gray Camp","Feb 08, 2017"
GSM2170472,"de_D7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782074",SRX1782074,"Gray Camp","Feb 08, 2017"
GSM2170473,"de_D8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782075",SRX1782075,"Gray Camp","Feb 08, 2017"
GSM2170474,"de_E10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782076",SRX1782076,"Gray Camp","Feb 08, 2017"
GSM2170475,"de_E11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782077",SRX1782077,"Gray Camp","Feb 08, 2017"
GSM2170476,"de_E12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782078",SRX1782078,"Gray Camp","Feb 08, 2017"
GSM2170477,"de_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782079",SRX1782079,"Gray Camp","Feb 08, 2017"
GSM2170478,"de_E2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782080",SRX1782080,"Gray Camp","Feb 08, 2017"
GSM2170479,"de_E3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782081",SRX1782081,"Gray Camp","Feb 08, 2017"
GSM2170480,"de_E4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782082",SRX1782082,"Gray Camp","Feb 08, 2017"
GSM2170481,"de_E5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782083",SRX1782083,"Gray Camp","Feb 08, 2017"
GSM2170482,"de_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782084",SRX1782084,"Gray Camp","Feb 08, 2017"
GSM2170483,"de_E8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782085",SRX1782085,"Gray Camp","Feb 08, 2017"
GSM2170484,"de_F10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782086",SRX1782086,"Gray Camp","Feb 08, 2017"
GSM2170485,"de_F11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782087",SRX1782087,"Gray Camp","Feb 08, 2017"
GSM2170486,"de_F12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782088",SRX1782088,"Gray Camp","Feb 08, 2017"
GSM2170487,"de_F1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782089",SRX1782089,"Gray Camp","Feb 08, 2017"
GSM2170488,"de_F2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782090",SRX1782090,"Gray Camp","Feb 08, 2017"
GSM2170489,"de_F3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782091",SRX1782091,"Gray Camp","Feb 08, 2017"
GSM2170490,"de_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782092",SRX1782092,"Gray Camp","Feb 08, 2017"
GSM2170491,"de_F7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782093",SRX1782093,"Gray Camp","Feb 08, 2017"
GSM2170492,"de_F8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782094",SRX1782094,"Gray Camp","Feb 08, 2017"
GSM2170493,"de_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782095",SRX1782095,"Gray Camp","Feb 08, 2017"
GSM2170494,"de_G10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782096",SRX1782096,"Gray Camp","Feb 08, 2017"
GSM2170495,"de_G11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782097",SRX1782097,"Gray Camp","Feb 08, 2017"
GSM2170496,"de_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782098",SRX1782098,"Gray Camp","Feb 08, 2017"
GSM2170497,"de_G1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782099",SRX1782099,"Gray Camp","Feb 08, 2017"
GSM2170498,"de_G4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782100",SRX1782100,"Gray Camp","Feb 08, 2017"
GSM2170499,"de_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782101",SRX1782101,"Gray Camp","Feb 08, 2017"
GSM2170500,"de_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782102",SRX1782102,"Gray Camp","Feb 08, 2017"
GSM2170501,"de_G9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782103",SRX1782103,"Gray Camp","Feb 08, 2017"
GSM2170502,"de_H10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782104",SRX1782104,"Gray Camp","Feb 08, 2017"
GSM2170503,"de_H12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782105",SRX1782105,"Gray Camp","Feb 08, 2017"
GSM2170504,"de_H4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782106",SRX1782106,"Gray Camp","Feb 08, 2017"
GSM2170505,"de_H5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782107",SRX1782107,"Gray Camp","Feb 08, 2017"
GSM2170506,"de_H6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782108",SRX1782108,"Gray Camp","Feb 08, 2017"
GSM2170507,"de_H7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782109",SRX1782109,"Gray Camp","Feb 08, 2017"
GSM2170508,"de_H9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782110",SRX1782110,"Gray Camp","Feb 08, 2017"
GSM2170509,"ec_A10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782111",SRX1782111,"Gray Camp","Feb 08, 2017"
GSM2170510,"ec_A11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782112",SRX1782112,"Gray Camp","Feb 08, 2017"
GSM2170511,"ec_A12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782113",SRX1782113,"Gray Camp","Feb 08, 2017"
GSM2170512,"ec_A1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782114",SRX1782114,"Gray Camp","Feb 08, 2017"
GSM2170513,"ec_A2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782115",SRX1782115,"Gray Camp","Feb 08, 2017"
GSM2170514,"ec_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782116",SRX1782116,"Gray Camp","Feb 08, 2017"
GSM2170515,"ec_A4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782117",SRX1782117,"Gray Camp","Feb 08, 2017"
GSM2170516,"ec_A5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782118",SRX1782118,"Gray Camp","Feb 08, 2017"
GSM2170517,"ec_A6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782119",SRX1782119,"Gray Camp","Feb 08, 2017"
GSM2170518,"ec_A7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782120",SRX1782120,"Gray Camp","Feb 08, 2017"
GSM2170519,"ec_A8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782121",SRX1782121,"Gray Camp","Feb 08, 2017"
GSM2170520,"ec_B10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782122",SRX1782122,"Gray Camp","Feb 08, 2017"
GSM2170521,"ec_B11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782123",SRX1782123,"Gray Camp","Feb 08, 2017"
GSM2170522,"ec_B12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782124",SRX1782124,"Gray Camp","Feb 08, 2017"
GSM2170523,"ec_B1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782125",SRX1782125,"Gray Camp","Feb 08, 2017"
GSM2170524,"ec_B2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782126",SRX1782126,"Gray Camp","Feb 08, 2017"
GSM2170525,"ec_B3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782127",SRX1782127,"Gray Camp","Feb 08, 2017"
GSM2170526,"ec_B5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782128",SRX1782128,"Gray Camp","Feb 08, 2017"
GSM2170527,"ec_B6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782129",SRX1782129,"Gray Camp","Feb 08, 2017"
GSM2170528,"ec_B9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782130",SRX1782130,"Gray Camp","Feb 08, 2017"
GSM2170529,"ec_C10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782131",SRX1782131,"Gray Camp","Feb 08, 2017"
GSM2170530,"ec_C11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782132",SRX1782132,"Gray Camp","Feb 08, 2017"
GSM2170531,"ec_C12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782133",SRX1782133,"Gray Camp","Feb 08, 2017"
GSM2170532,"ec_C1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782134",SRX1782134,"Gray Camp","Feb 08, 2017"
GSM2170533,"ec_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782135",SRX1782135,"Gray Camp","Feb 08, 2017"
GSM2170534,"ec_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782136",SRX1782136,"Gray Camp","Feb 08, 2017"
GSM2170535,"ec_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782137",SRX1782137,"Gray Camp","Feb 08, 2017"
GSM2170536,"ec_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782138",SRX1782138,"Gray Camp","Feb 08, 2017"
GSM2170537,"ec_C8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782139",SRX1782139,"Gray Camp","Feb 08, 2017"
GSM2170538,"ec_C9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782140",SRX1782140,"Gray Camp","Feb 08, 2017"
GSM2170539,"ec_D10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782141",SRX1782141,"Gray Camp","Feb 08, 2017"
GSM2170540,"ec_D12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782142",SRX1782142,"Gray Camp","Feb 08, 2017"
GSM2170541,"ec_D1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782143",SRX1782143,"Gray Camp","Feb 08, 2017"
GSM2170542,"ec_D2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782144",SRX1782144,"Gray Camp","Feb 08, 2017"
GSM2170543,"ec_D4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782145",SRX1782145,"Gray Camp","Feb 08, 2017"
GSM2170544,"ec_D6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782146",SRX1782146,"Gray Camp","Feb 08, 2017"
GSM2170545,"ec_D7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782147",SRX1782147,"Gray Camp","Feb 08, 2017"
GSM2170546,"ec_D8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782148",SRX1782148,"Gray Camp","Feb 08, 2017"
GSM2170547,"ec_D9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782149",SRX1782149,"Gray Camp","Feb 08, 2017"
GSM2170548,"ec_E10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782150",SRX1782150,"Gray Camp","Feb 08, 2017"
GSM2170549,"ec_E11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782151",SRX1782151,"Gray Camp","Feb 08, 2017"
GSM2170550,"ec_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782152",SRX1782152,"Gray Camp","Feb 08, 2017"
GSM2170551,"ec_E2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782153",SRX1782153,"Gray Camp","Feb 08, 2017"
GSM2170552,"ec_E3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782154",SRX1782154,"Gray Camp","Feb 08, 2017"
GSM2170553,"ec_E4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782155",SRX1782155,"Gray Camp","Feb 08, 2017"
GSM2170554,"ec_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782156",SRX1782156,"Gray Camp","Feb 08, 2017"
GSM2170555,"ec_E7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782157",SRX1782157,"Gray Camp","Feb 08, 2017"
GSM2170556,"ec_E8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782158",SRX1782158,"Gray Camp","Feb 08, 2017"
GSM2170557,"ec_E9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782159",SRX1782159,"Gray Camp","Feb 08, 2017"
GSM2170558,"ec_F11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782160",SRX1782160,"Gray Camp","Feb 08, 2017"
GSM2170559,"ec_F12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782161",SRX1782161,"Gray Camp","Feb 08, 2017"
GSM2170560,"ec_F3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782162",SRX1782162,"Gray Camp","Feb 08, 2017"
GSM2170561,"ec_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782163",SRX1782163,"Gray Camp","Feb 08, 2017"
GSM2170562,"ec_F5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782164",SRX1782164,"Gray Camp","Feb 08, 2017"
GSM2170563,"ec_F6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782165",SRX1782165,"Gray Camp","Feb 08, 2017"
GSM2170564,"ec_F7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782166",SRX1782166,"Gray Camp","Feb 08, 2017"
GSM2170565,"ec_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782167",SRX1782167,"Gray Camp","Feb 08, 2017"
GSM2170566,"ec_G10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782168",SRX1782168,"Gray Camp","Feb 08, 2017"
